tau_V,tau_G,tau_M,tau_T,w_V,w_G,w_M,FAR,FRR,AER
,36,74,58,,0.6,0.4,2.2222222222222223,42.666666666666664,22.444444444444443
,36,74,58,,0.65,0.35,2.0,44.111111111111114,23.055555555555557
,36,74,58,,0.7,0.3,1.7777777777777777,45.44444444444444,23.61111111111111
,36,74,58,,0.75,0.25,1.7777777777777777,46.666666666666664,24.22222222222222
,36,74,58,,0.8,0.2,1.5555555555555556,47.77777777777778,24.666666666666668
,36,74,58,,0.85,0.15,1.5555555555555556,49.55555555555556,25.555555555555557
,36,74,58,,0.9,0.1,1.3333333333333333,50.666666666666664,26.0
,36,74,58,,0.95,0.05,0.8888888888888888,51.666666666666664,26.277777777777775
,36,74,60,,0.05,0.95,3.111111111111111,41.0,22.055555555555557
,36,74,60,,0.1,0.9,3.111111111111111,41.0,22.055555555555557
,36,74,60,,0.15,0.85,3.111111111111111,41.0,22.055555555555557
,36,74,60,,0.2,0.8,3.111111111111111,41.0,22.055555555555557
,36,74,60,,0.25,0.75,3.111111111111111,41.0,22.055555555555557
,36,74,60,,0.3,0.7,3.111111111111111,41.0,22.055555555555557
,36,74,60,,0.35,0.65,3.111111111111111,41.0,22.055555555555557
,36,74,60,,0.4,0.6,2.4444444444444446,41.0,21.72222222222222
,36,74,60,,0.45,0.55,2.2222222222222223,41.111111111111114,21.666666666666668
,36,74,60,,0.5,0.5,2.2222222222222223,42.0,22.11111111111111
,36,74,60,,0.55,0.45,2.2222222222222223,42.888888888888886,22.555555555555554
,36,74,60,,0.6,0.4,2.0,44.22222222222222,23.11111111111111
,36,74,60,,0.65,0.35,1.7777777777777777,45.888888888888886,23.833333333333332
,36,74,60,,0.7,0.3,1.5555555555555556,47.333333333333336,24.444444444444446
,36,74,60,,0.75,0.25,1.5555555555555556,47.888888888888886,24.72222222222222
,36,74,60,,0.8,0.2,1.5555555555555556,50.22222222222222,25.88888888888889
,36,74,60,,0.85,0.15,1.1111111111111112,51.44444444444444,26.27777777777778
,36,74,60,,0.9,0.1,0.6666666666666666,52.333333333333336,26.5
,36,74,60,,0.95,0.05,0.6666666666666666,53.22222222222222,26.944444444444443
,36,74,62,,0.05,0.95,3.111111111111111,41.0,22.055555555555557
,36,74,62,,0.1,0.9,3.111111111111111,41.0,22.055555555555557
,36,74,62,,0.15,0.85,3.111111111111111,41.0,22.055555555555557
,36,74,62,,0.2,0.8,3.111111111111111,41.0,22.055555555555557
,36,74,62,,0.25,0.75,3.111111111111111,41.0,22.055555555555557
,36,74,62,,0.3,0.7,3.111111111111111,41.0,22.055555555555557
,36,74,62,,0.35,0.65,2.4444444444444446,41.0,21.72222222222222
,36,74,62,,0.4,0.6,2.2222222222222223,41.333333333333336,21.77777777777778
,36,74,62,,0.45,0.55,2.2222222222222223,42.111111111111114,22.166666666666668
,36,74,62,,0.5,0.5,2.2222222222222223,42.888888888888886,22.555555555555554
,36,74,62,,0.55,0.45,1.7777777777777777,45.111111111111114,23.444444444444446
,36,74,62,,0.6,0.4,1.7777777777777777,46.22222222222222,24.0
,36,74,62,,0.65,0.35,1.5555555555555556,47.55555555555556,24.555555555555557
,36,74,62,,0.7,0.3,1.5555555555555556,49.22222222222222,25.38888888888889
,36,74,62,,0.75,0.25,1.1111111111111112,50.77777777777778,25.944444444444446
,36,74,62,,0.8,0.2,1.1111111111111112,51.888888888888886,26.5
,36,74,62,,0.85,0.15,0.6666666666666666,52.888888888888886,26.777777777777775
,36,74,62,,0.9,0.1,0.6666666666666666,54.22222222222222,27.444444444444443
,36,74,62,,0.95,0.05,0.4444444444444444,55.55555555555556,28.0
,36,74,64,,0.05,0.95,3.111111111111111,41.0,22.055555555555557
,36,74,64,,0.1,0.9,3.111111111111111,41.0,22.055555555555557
,36,74,64,,0.15,0.85,3.111111111111111,41.0,22.055555555555557
,36,74,64,,0.2,0.8,3.111111111111111,41.0,22.055555555555557
,36,74,64,,0.25,0.75,3.111111111111111,41.0,22.055555555555557
,36,74,64,,0.3,0.7,2.2222222222222223,41.0,21.61111111111111
,36,74,64,,0.35,0.65,2.2222222222222223,41.55555555555556,21.88888888888889
,36,74,64,,0.4,0.6,2.2222222222222223,42.22222222222222,22.22222222222222
,36,74,64,,0.45,0.55,2.0,43.44444444444444,22.72222222222222
,36,74,64,,0.5,0.5,1.7777777777777777,45.111111111111114,23.444444444444446
,36,74,64,,0.55,0.45,1.5555555555555556,46.44444444444444,24.0
,36,74,64,,0.6,0.4,1.5555555555555556,48.0,24.77777777777778
,36,74,64,,0.65,0.35,1.3333333333333333,50.111111111111114,25.722222222222225
,36,74,64,,0.7,0.3,1.1111111111111112,51.44444444444444,26.27777777777778
,36,74,64,,0.75,0.25,1.1111111111111112,52.666666666666664,26.88888888888889
,36,74,64,,0.8,0.2,0.4444444444444444,54.0,27.22222222222222
,36,74,64,,0.85,0.15,0.2222222222222222,55.22222222222222,27.72222222222222
,36,74,64,,0.9,0.1,0.2222222222222222,56.55555555555556,28.38888888888889
,36,74,64,,0.95,0.05,0.2222222222222222,57.77777777777778,29.0
,36,74,66,,0.05,0.95,3.111111111111111,41.0,22.055555555555557
,36,74,66,,0.1,0.9,3.111111111111111,41.0,22.055555555555557
,36,74,66,,0.15,0.85,3.111111111111111,41.0,22.055555555555557
,36,74,66,,0.2,0.8,3.111111111111111,41.0,22.055555555555557
,36,74,66,,0.25,0.75,2.4444444444444446,41.0,21.72222222222222
,36,74,66,,0.3,0.7,2.2222222222222223,41.666666666666664,21.944444444444443
,36,74,66,,0.35,0.65,2.2222222222222223,42.55555555555556,22.38888888888889
,36,74,66,,0.4,0.6,2.0,43.888888888888886,22.944444444444443
,36,74,66,,0.45,0.55,1.5555555555555556,45.55555555555556,23.555555555555557
,36,74,66,,0.5,0.5,1.5555555555555556,47.0,24.27777777777778
,36,74,66,,0.55,0.45,1.3333333333333333,48.77777777777778,25.055555555555557
,36,74,66,,0.6,0.4,1.1111111111111112,50.55555555555556,25.833333333333336
,36,74,66,,0.65,0.35,0.8888888888888888,52.22222222222222,26.555555555555554
,36,74,66,,0.7,0.3,0.4444444444444444,53.55555555555556,27.0
,36,74,66,,0.75,0.25,0.2222222222222222,55.111111111111114,27.666666666666668
,36,74,66,,0.8,0.2,0.2222222222222222,56.111111111111114,28.166666666666668
,36,74,66,,0.85,0.15,0.2222222222222222,57.888888888888886,29.055555555555554
,36,74,66,,0.9,0.1,0.2222222222222222,59.0,29.61111111111111
,36,74,66,,0.95,0.05,0.2222222222222222,60.888888888888886,30.555555555555554
,36,74,68,,0.05,0.95,3.111111111111111,41.0,22.055555555555557
,36,74,68,,0.1,0.9,3.111111111111111,41.0,22.055555555555557
,36,74,68,,0.15,0.85,3.111111111111111,41.0,22.055555555555557
,36,74,68,,0.2,0.8,2.4444444444444446,41.111111111111114,21.77777777777778
,36,74,68,,0.25,0.75,2.2222222222222223,42.0,22.11111111111111
,36,74,68,,0.3,0.7,2.2222222222222223,43.111111111111114,22.666666666666668
,36,74,68,,0.35,0.65,2.0,44.22222222222222,23.11111111111111
,36,74,68,,0.4,0.6,1.3333333333333333,46.0,23.666666666666668
,36,74,68,,0.45,0.55,1.3333333333333333,48.0,24.666666666666668
,36,74,68,,0.5,0.5,1.3333333333333333,49.44444444444444,25.38888888888889
,36,74,68,,0.55,0.45,0.6666666666666666,51.666666666666664,26.166666666666664
,36,74,68,,0.6,0.4,0.6666666666666666,53.111111111111114,26.88888888888889
,36,74,68,,0.65,0.35,0.2222222222222222,55.111111111111114,27.666666666666668
,36,74,68,,0.7,0.3,0.2222222222222222,56.111111111111114,28.166666666666668
,36,74,68,,0.75,0.25,0.2222222222222222,57.888888888888886,29.055555555555554
,36,74,68,,0.8,0.2,0.2222222222222222,59.44444444444444,29.833333333333332
,36,74,68,,0.85,0.15,0.2222222222222222,61.333333333333336,30.77777777777778
,36,74,68,,0.9,0.1,0.0,62.666666666666664,31.333333333333332
,36,74,68,,0.95,0.05,0.0,64.55555555555556,32.27777777777778
,36,74,70,,0.05,0.95,3.111111111111111,41.0,22.055555555555557
,36,74,70,,0.1,0.9,3.111111111111111,41.0,22.055555555555557
,36,74,70,,0.15,0.85,2.4444444444444446,41.22222222222222,21.833333333333332
,36,74,70,,0.2,0.8,2.2222222222222223,42.44444444444444,22.333333333333332
,36,74,70,,0.25,0.75,2.2222222222222223,43.666666666666664,22.944444444444443
,36,74,70,,0.3,0.7,1.5555555555555556,44.888888888888886,23.22222222222222
,36,74,70,,0.35,0.65,1.3333333333333333,46.888888888888886,24.11111111111111
,36,74,70,,0.4,0.6,0.8888888888888888,48.666666666666664,24.777777777777775
,36,74,70,,0.45,0.55,0.6666666666666666,51.0,25.833333333333332
,36,74,70,,0.5,0.5,0.6666666666666666,52.44444444444444,26.555555555555554
,36,74,70,,0.55,0.45,0.4444444444444444,55.0,27.72222222222222
,36,74,70,,0.6,0.4,0.2222222222222222,56.333333333333336,28.27777777777778
,36,74,70,,0.65,0.35,0.2222222222222222,58.77777777777778,29.5
,36,74,70,,0.7,0.3,0.2222222222222222,60.111111111111114,30.166666666666668
,36,74,70,,0.75,0.25,0.0,61.666666666666664,30.833333333333332
,36,74,70,,0.8,0.2,0.0,63.55555555555556,31.77777777777778
,36,74,70,,0.85,0.15,0.0,65.11111111111111,32.55555555555556
,36,74,70,,0.9,0.1,0.0,66.33333333333333,33.166666666666664
,36,74,70,,0.95,0.05,0.0,67.33333333333333,33.666666666666664
,36,74,72,,0.05,0.95,3.111111111111111,41.0,22.055555555555557
,36,74,72,,0.1,0.9,2.4444444444444446,41.888888888888886,22.166666666666664
,36,74,72,,0.15,0.85,2.2222222222222223,42.888888888888886,22.555555555555554
,36,74,72,,0.2,0.8,2.0,44.333333333333336,23.166666666666668
,36,74,72,,0.25,0.75,0.8888888888888888,45.77777777777778,23.333333333333332
,36,74,72,,0.3,0.7,0.8888888888888888,48.22222222222222,24.555555555555554
,36,74,72,,0.35,0.65,0.8888888888888888,51.111111111111114,26.0
,36,74,72,,0.4,0.6,0.6666666666666666,52.77777777777778,26.72222222222222
,36,74,72,,0.45,0.55,0.6666666666666666,54.55555555555556,27.61111111111111
,36,74,72,,0.5,0.5,0.4444444444444444,56.44444444444444,28.444444444444443
,36,74,72,,0.55,0.45,0.2222222222222222,58.888888888888886,29.555555555555554
,36,74,72,,0.6,0.4,0.2222222222222222,61.111111111111114,30.666666666666668
,36,74,72,,0.65,0.35,0.0,62.77777777777778,31.38888888888889
,36,74,72,,0.7,0.3,0.0,64.22222222222223,32.111111111111114
,36,74,72,,0.75,0.25,0.0,65.66666666666667,32.833333333333336
,36,74,72,,0.8,0.2,0.0,67.11111111111111,33.55555555555556
,36,74,72,,0.85,0.15,0.0,68.44444444444444,34.22222222222222
,36,74,72,,0.9,0.1,0.0,69.44444444444444,34.72222222222222
,36,74,72,,0.95,0.05,0.0,70.22222222222223,35.111111111111114
,36,74,74,,0.05,0.95,2.4444444444444446,42.77777777777778,22.61111111111111
,36,74,74,,0.1,0.9,1.5555555555555556,44.0,22.77777777777778
,36,74,74,,0.15,0.85,1.1111111111111112,46.44444444444444,23.77777777777778
,36,74,74,,0.2,0.8,0.8888888888888888,47.77777777777778,24.333333333333332
,36,74,74,,0.25,0.75,0.8888888888888888,50.666666666666664,25.777777777777775
,36,74,74,,0.3,0.7,0.6666666666666666,52.55555555555556,26.61111111111111
,36,74,74,,0.35,0.65,0.6666666666666666,54.77777777777778,27.72222222222222
,36,74,74,,0.4,0.6,0.4444444444444444,57.22222222222222,28.833333333333332
,36,74,74,,0.45,0.55,0.4444444444444444,60.0,30.22222222222222
,36,74,74,,0.5,0.5,0.0,61.44444444444444,30.72222222222222
,36,74,74,,0.55,0.45,0.0,63.22222222222222,31.61111111111111
,36,74,74,,0.6,0.4,0.0,64.88888888888889,32.44444444444444
,36,74,74,,0.65,0.35,0.0,67.66666666666667,33.833333333333336
,36,74,74,,0.7,0.3,0.0,69.0,34.5
,36,74,74,,0.75,0.25,0.0,69.88888888888889,34.94444444444444
,36,74,74,,0.8,0.2,0.0,70.88888888888889,35.44444444444444
,36,74,74,,0.85,0.15,0.0,71.33333333333333,35.666666666666664
,36,74,74,,0.9,0.1,0.0,71.88888888888889,35.94444444444444
,36,74,74,,0.95,0.05,0.0,72.44444444444444,36.22222222222222
,36,76,40,,0.05,0.95,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.1,0.9,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.15,0.85,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.2,0.8,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.25,0.75,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.3,0.7,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.35,0.65,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.4,0.6,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.45,0.55,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.5,0.5,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.55,0.45,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.6,0.4,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.65,0.35,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.7,0.3,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.75,0.25,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.8,0.2,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.85,0.15,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.9,0.1,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,40,,0.95,0.05,1.5555555555555556,47.888888888888886,24.72222222222222
,36,76,42,,0.05,0.95,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.1,0.9,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.15,0.85,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.2,0.8,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.25,0.75,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.3,0.7,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.35,0.65,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.4,0.6,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.45,0.55,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.5,0.5,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.55,0.45,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.6,0.4,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.65,0.35,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.7,0.3,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.75,0.25,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.8,0.2,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.85,0.15,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,42,,0.9,0.1,1.5555555555555556,47.888888888888886,24.72222222222222
,36,76,42,,0.95,0.05,1.5555555555555556,48.22222222222222,24.88888888888889
,36,76,44,,0.05,0.95,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.1,0.9,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.15,0.85,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.2,0.8,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.25,0.75,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.3,0.7,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.35,0.65,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.4,0.6,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.45,0.55,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.5,0.5,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.55,0.45,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.6,0.4,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.65,0.35,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.7,0.3,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.75,0.25,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.8,0.2,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,44,,0.85,0.15,1.5555555555555556,47.888888888888886,24.72222222222222
,36,76,44,,0.9,0.1,1.5555555555555556,48.22222222222222,24.88888888888889
,36,76,44,,0.95,0.05,1.5555555555555556,48.55555555555556,25.055555555555557
,36,76,46,,0.05,0.95,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.1,0.9,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.15,0.85,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.2,0.8,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.25,0.75,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.3,0.7,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.35,0.65,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.4,0.6,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.45,0.55,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.5,0.5,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.55,0.45,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.6,0.4,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.65,0.35,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.7,0.3,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.75,0.25,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,46,,0.8,0.2,1.5555555555555556,47.888888888888886,24.72222222222222
,36,76,46,,0.85,0.15,1.5555555555555556,48.22222222222222,24.88888888888889
,36,76,46,,0.9,0.1,1.5555555555555556,48.44444444444444,25.0
,36,76,46,,0.95,0.05,1.5555555555555556,49.77777777777778,25.666666666666668
,36,76,48,,0.05,0.95,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.1,0.9,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.15,0.85,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.2,0.8,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.25,0.75,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.3,0.7,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.35,0.65,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.4,0.6,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.45,0.55,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.5,0.5,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.55,0.45,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.6,0.4,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.65,0.35,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.7,0.3,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,48,,0.75,0.25,1.5555555555555556,47.888888888888886,24.72222222222222
,36,76,48,,0.8,0.2,1.5555555555555556,48.22222222222222,24.88888888888889
,36,76,48,,0.85,0.15,1.5555555555555556,48.55555555555556,25.055555555555557
,36,76,48,,0.9,0.1,1.5555555555555556,49.77777777777778,25.666666666666668
,36,76,48,,0.95,0.05,1.3333333333333333,50.333333333333336,25.833333333333336
,36,76,50,,0.05,0.95,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.1,0.9,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.15,0.85,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.2,0.8,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.25,0.75,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.3,0.7,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.35,0.65,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.4,0.6,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.45,0.55,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.5,0.5,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.55,0.45,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.6,0.4,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.65,0.35,1.7777777777777777,47.666666666666664,24.72222222222222
,36,76,50,,0.7,0.3,1.5555555555555556,47.888888888888886,24.72222222222222
,36,76,50,,0.75,0.25,1.5555555555555556,48.22222222222222,24.88888888888889
,36,76,50,,0.8,0.2,1.5555555555555556,48.55555555555556,25.055555555555557
,36,76,50,,0.85,0.15,1.5555555555555556,49.77777777777778,25.666666666666668
